396914.599999999980000,140338.299999999990000,WEIR,0.963000000000000,GB108043022560,South West,SW South Wessex,South West,Hampshire Avon,Chitterne Brook
407241.099999999980000,139110.700000000010000,WEIR,3.751000000000000,GB108043022570,South West,SW South Wessex,South West,Hampshire Avon,Till
407100.700000000010000,138925.799999999990000,WEIR,1.203990000000000,GB108043022570,South West,SW South Wessex,South West,Hampshire Avon,Till
368245.599999999980000,138513.100000000010000,WEIR,0.421000000000000,GB108052021160,South West,SW North Wessex,South West,South & West Somerset,ALHAM
362999.700000000010000,135009.899999999990000,WEIR,0.145000000000000,GB108052021160,South West,SW North Wessex,South West,South & West Somerset,ALHAM
368124.799999999990000,139627.600000000010000,WEIR,1.887990000000000,GB108052021160,South West,SW North Wessex,South West,South & West Somerset,ALHAM
362182.799999999990000,135044.899999999990000,WEIR,0.065000000000000,GB108052021160,South West,SW North Wessex,South West,South & West Somerset,ALHAM
368135.900000000020000,139279.200000000010000,WEIR,5.101000000000000,GB108052021160,South West,SW North Wessex,South West,South & West Somerset,ALHAM
367984.799999999990000,140300.200000000010000,WEIR,0.195000000000000,GB108052021160,South West,SW North Wessex,South West,South & West Somerset,ALHAM
363175.599999999980000,143022.600000000010000,WEIR,5.362000000000000,GB108052021220,South West,SW North Wessex,South West,South & West Somerset,SHEPPEY
353294.000000000000000,143996.700000000010000,WEIR,1.583000000000000,GB108052021220,South West,SW North Wessex,South West,South & West Somerset,SHEPPEY
357715.700000000010000,144529.899999999990000,WEIR,1.987000000000000,GB108052021220,South West,SW North Wessex,South West,South & West Somerset,SHEPPEY
357382.900000000020000,144494.600000000010000,WEIR,0.869990000000000,GB108052021220,South West,SW North Wessex,South West,South & West Somerset,SHEPPEY
357471.500000000000000,144445.000000000000000,WEIR,2.678990000000000,GB108052021220,South West,SW North Wessex,South West,South & West Somerset,SHEPPEY
349839.099999999980000,143852.500000000000000,WEIR,1.460000000000000,GB108052021200,South West,SW North Wessex,South West,South & West Somerset,NORTH DRAIN
346923.900000000020000,145425.100000000010000,WEIR,1.839000000000000,GB108052021200,South West,SW North Wessex,South West,South & West Somerset,NORTH DRAIN
347589.500000000000000,161813.000000000000000,WEIR,2.996000000000000,GB109052021640,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Yeo - source to conf Congresbury Yeo
345443.700000000010000,162991.000000000000000,WEIR,1.960000000000000,GB109052021640,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Yeo - source to conf Congresbury Yeo
350159.700000000010000,170519.299999999990000,WEIR,0.791000000000000,GB109052021690,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Land Yeo - source to conf R Kenn
348374.900000000020000,171571.399999999990000,WEIR,1.240000000000000,GB109052027320,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Land Yeo - conf R Kenn to conf R Severn Estuary
400000.000000000000000,200000.000000000000000,WEIR,3.429000000000000,GB109053022250,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Wellow Bk - source to conf Snails Bk
400000.000000000000000,200000.000000000000000,WEIR,3.284000000000000,GB109053022250,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Wellow Bk - source to conf Snails Bk
400000.000000000000000,200000.000000000000000,WEIR,1.831000000000000,GB109053022250,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Wellow Bk - source to conf Snails Bk
400000.000000000000000,200000.000000000000000,WEIR,3.408990000000000,GB109053022250,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Wellow Bk - source to conf Snails Bk
400000.000000000000000,200000.000000000000000,WEIR,3.907000000000000,GB109053022270,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Wellow Bk - conf Snails Bk to conf Lyde Bk
400000.000000000000000,200000.000000000000000,WEIR,2.568000000000000,GB109053022290,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Cam Bk - source to conf Wellow Bk
400000.000000000000000,200000.000000000000000,WEIR,4.003000000000000,GB109053022290,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Cam Bk - source to conf Wellow Bk
400000.000000000000000,200000.000000000000000,WEIR,2.468000000000000,GB109053022290,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Cam Bk - source to conf Wellow Bk
400000.000000000000000,200000.000000000000000,WEIR,0.426000000000000,GB109053027370,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) - conf Semington Bk to Netham Dam
400000.000000000000000,200000.000000000000000,WEIR,1.682000000000000,GB109053027370,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) - conf Semington Bk to Netham Dam
400000.000000000000000,200000.000000000000000,WEIR,2.696000000000000,GB109053027370,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) - conf Semington Bk to Netham Dam
400000.000000000000000,200000.000000000000000,WEIR,3.452000000000000,GB109053027370,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) - conf Semington Bk to Netham Dam
400000.000000000000000,200000.000000000000000,WEIR,1.974000000000000,GB109053027370,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) - conf Semington Bk to Netham Dam
400000.000000000000000,200000.000000000000000,WEIR,4.077000000000000,GB109053027370,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) - conf Semington Bk to Netham Dam
400000.000000000000000,200000.000000000000000,WEIR,6.346000000000000,GB109053027370,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) - conf Semington Bk to Netham Dam
400000.000000000000000,200000.000000000000000,WEIR,2.328000000000000,GB109053027370,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) - conf Semington Bk to Netham Dam
400000.000000000000000,200000.000000000000000,WEIR,2.747000000000000,GB109053027370,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) - conf Semington Bk to Netham Dam
400000.000000000000000,200000.000000000000000,WEIR,8.462000000000000,GB109053027370,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) - conf Semington Bk to Netham Dam
400000.000000000000000,200000.000000000000000,WEIR,1.891000000000000,GB109053027810,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,St Catherines Bk - source to conf R Avon (Brist)
400000.000000000000000,200000.000000000000000,WEIR,0.923990000000000,GB109053027810,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,St Catherines Bk - source to conf R Avon (Brist)
400000.000000000000000,200000.000000000000000,WEIR,2.812000000000000,GB109053021880,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Newton Bk - source to conf R Avon (Brist)
400000.000000000000000,200000.000000000000000,WEIR,3.895000000000000,GB109053021850,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Chew - source to conf Winford Bk
400000.000000000000000,200000.000000000000000,WEIR,3.030000000000000,GB109053021850,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Chew - source to conf Winford Bk
400000.000000000000000,200000.000000000000000,WEIR,1.620000000000000,GB109053021850,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Chew - source to conf Winford Bk
400000.000000000000000,200000.000000000000000,WEIR,4.394000000000000,GB109053021900,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Winford Bk - source to conf R Chew
400000.000000000000000,200000.000000000000000,WEIR,4.085000000000000,GB109053021900,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Winford Bk - source to conf R Chew
400000.000000000000000,200000.000000000000000,WEIR,3.328000000000000,GB109053021900,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Winford Bk - source to conf R Chew
400000.000000000000000,200000.000000000000000,WEIR,2.244000000000000,GB109053021950,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Chew - conf Winford Bk to conf R Avon (Brist)
400000.000000000000000,200000.000000000000000,WEIR,2.552000000000000,GB109053021950,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Chew - conf Winford Bk to conf R Avon (Brist)
400000.000000000000000,200000.000000000000000,WEIR,3.542000000000000,GB109053021950,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Chew - conf Winford Bk to conf R Avon (Brist)
400000.000000000000000,200000.000000000000000,WEIR,0.973990000000000,GB109053021950,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Chew - conf Winford Bk to conf R Avon (Brist)
390008.500000000000000,191303.700000000010000,WEIR,0.000000000000000,GB109053027780,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Tetbury Avon - unnamed trib to conf Sherston Avon
370098.700000000010000,151900.000000000000000,WEIR,8.247000000000000,GB109053022230,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Kilmersdon Str - source to conf Snails Bk
364104.599999999980000,154155.100000000010000,WEIR,0.411000000000000,GB109053022250,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Wellow Bk - source to conf Snails Bk
364873.700000000010000,151820.000000000000000,WEIR,1.816000000000000,GB109053022250,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Wellow Bk - source to conf Snails Bk
364929.200000000010000,151994.299999999990000,WEIR,1.724990000000000,GB109053022250,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Wellow Bk - source to conf Snails Bk
364872.700000000010000,151860.600000000010000,WEIR,2.851000000000000,GB109053022250,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Wellow Bk - source to conf Snails Bk
364872.200000000010000,151897.700000000010000,WEIR,2.566000000000000,GB109053022250,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Wellow Bk - source to conf Snails Bk
362710.400000000020000,153982.100000000010000,WEIR,1.169000000000000,GB109053022250,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Wellow Bk - source to conf Snails Bk
375964.900000000020000,149426.100000000010000,WEIR,2.607000000000000,GB109053021840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome - conf R Mells to conf R Avon (Brist)
375957.500000000000000,149429.600000000010000,WEIR,2.499000000000000,GB109053021840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome - conf R Mells to conf R Avon (Brist)
375982.599999999980000,149442.200000000010000,WEIR,1.381000000000000,GB109053021840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome - conf R Mells to conf R Avon (Brist)
377313.099999999980000,149847.700000000010000,WEIR,2.441000000000000,GB109053021840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome - conf R Mells to conf R Avon (Brist)
380129.000000000000000,154237.200000000010000,WEIR,1.044000000000000,GB109053021840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome - conf R Mells to conf R Avon (Brist)
376654.400000000020000,149857.399999999990000,WEIR,1.555000000000000,GB109053021840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome - conf R Mells to conf R Avon (Brist)
379805.099999999980000,153729.000000000000000,WEIR,1.801000000000000,GB109053021840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome - conf R Mells to conf R Avon (Brist)
372202.700000000010000,146805.200000000010000,WEIR,4.321000000000001,GB109053021990,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Whatley Bk - source to conf Mells R
372103.200000000010000,146637.100000000010000,WEIR,4.801000000000000,GB109053021990,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Whatley Bk - source to conf Mells R
373874.400000000020000,146971.000000000000000,WEIR,1.929000000000000,GB109053022000,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Nunney Bk - source to conf Mells R
373974.200000000010000,146998.799999999990000,WEIR,2.774990000000000,GB109053022000,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Nunney Bk - source to conf Mells R
374410.799999999990000,147284.500000000000000,WEIR,4.596000000000000,GB109053022000,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Nunney Bk - source to conf Mells R
374986.500000000000000,149232.899999999990000,WEIR,2.409000000000000,GB109053022010,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Mells R - conf Whatley Bk to conf Nunney Bk
372676.200000000010000,149189.600000000010000,WEIR,2.131000000000000,GB109053022020,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Mells R - source to conf Whatley Bk
366129.599999999980000,148227.399999999990000,WEIR,2.245000000000000,GB109053022020,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Mells R - source to conf Whatley Bk
366087.299999999990000,148104.000000000000000,WEIR,1.562000000000000,GB109053022020,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Mells R - source to conf Whatley Bk
365885.599999999980000,147957.200000000010000,WEIR,5.244000000000001,GB109053022020,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Mells R - source to conf Whatley Bk
371679.200000000010000,149089.700000000010000,WEIR,3.663000000000000,GB109053022020,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Mells R - source to conf Whatley Bk
373867.900000000020000,148850.100000000010000,WEIR,4.837990000000000,GB109053022020,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Mells R - source to conf Whatley Bk
372114.799999999990000,148998.399999999990000,WEIR,1.668000000000000,GB109053022020,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Mells R - source to conf Whatley Bk
367473.900000000020000,148617.200000000010000,WEIR,0.444000000000000,GB109053022020,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Mells R - source to conf Whatley Bk
367464.599999999980000,148613.500000000000000,WEIR,1.845000000000000,GB109053022020,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Mells R - source to conf Whatley Bk
368772.299999999990000,148643.700000000010000,WEIR,4.243000000000000,GB109053022020,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Mells R - source to conf Whatley Bk
376250.500000000000000,149810.700000000010000,WEIR,2.404000000000000,GB109053022030,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Buckland Bk - source to conf Mells R
378208.500000000000000,147120.000000000000000,WEIR,0.924990000000000,GB109053022100,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome - conf Maiden Bradley Bk to conf Rodden Bk
379669.799999999990000,147579.299999999990000,WEIR,1.581990000000000,GB109053022110,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Rodden Bk - source to conf R Frome
379306.799999999990000,147527.899999999990000,WEIR,1.476990000000000,GB109053022110,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Rodden Bk - source to conf R Frome
378691.500000000000000,147617.500000000000000,WEIR,3.020990000000000,GB109053022120,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome - conf Rodden Bk to conf Mells R
355257.099999999980000,164536.500000000000000,WEIR,4.675000000000000,GB109053021900,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Winford Bk - source to conf R Chew
355274.599999999980000,164576.500000000000000,WEIR,2.707000000000000,GB109053021900,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Winford Bk - source to conf R Chew
355074.099999999980000,164891.299999999990000,WEIR,2.402990000000000,GB109053021900,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Winford Bk - source to conf R Chew
354872.799999999990000,164477.700000000010000,WEIR,3.642000000000000,GB109053021900,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Winford Bk - source to conf R Chew
368151.400000000020000,174572.700000000010000,WEIR,2.784000000000000,GB109053027450,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Siston Bk - source to conf R Avon (Brist)
366926.099999999980000,172698.200000000010000,WEIR,3.052000000000000,GB109053027450,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Siston Bk - source to conf R Avon (Brist)
368293.500000000000000,174638.799999999990000,WEIR,1.857000000000000,GB109053027450,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Siston Bk - source to conf R Avon (Brist)
368377.900000000020000,174691.700000000010000,WEIR,1.595000000000000,GB109053027450,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Siston Bk - source to conf R Avon (Brist)
369558.000000000000000,172593.899999999990000,WEIR,3.017000000000000,GB109053027510,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Boyd - source to conf R Avon (Brist)
358300.200000000010000,181138.000000000000000,WEIR,1.297000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
358332.500000000000000,181294.600000000010000,WEIR,0.107000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
364144.000000000000000,177253.500000000000000,WEIR,1.944000000000000,GB109053027840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome (Brist) - Bradley Bk to conf Floating Hbr
364432.400000000020000,177810.299999999990000,WEIR,2.378000000000000,GB109053027840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome (Brist) - Bradley Bk to conf Floating Hbr
357892.599999999980000,177682.100000000010000,WEIR,2.075000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
357656.000000000000000,177537.399999999990000,WEIR,1.927000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
357834.099999999980000,177667.600000000010000,WEIR,1.888000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
357945.299999999990000,177697.700000000010000,WEIR,2.105000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
357558.500000000000000,177532.700000000010000,WEIR,3.626000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
357866.000000000000000,177680.899999999990000,WEIR,2.164000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
357925.599999999980000,177681.000000000000000,WEIR,2.715000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
357762.099999999980000,177613.500000000000000,WEIR,2.453000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
357709.700000000010000,177547.100000000010000,WEIR,2.932000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
357797.099999999980000,177653.100000000010000,WEIR,2.130000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
357748.700000000010000,177582.100000000010000,WEIR,3.442000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
356135.799999999990000,178397.000000000000000,WEIR,4.373000000000000,GB109053027530,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Trym - source to conf R Avon (Brist)
361792.500000000000000,175864.600000000010000,WEIR,0.378000000000000,GB109053027840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome (Brist) - Bradley Bk to conf Floating Hbr
363790.000000000000000,177182.000000000000000,WEIR,2.535000000000000,GB109053027840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome (Brist) - Bradley Bk to conf Floating Hbr
362144.500000000000000,176463.100000000010000,WEIR,2.221000000000000,GB109053027840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome (Brist) - Bradley Bk to conf Floating Hbr
362458.400000000020000,176514.899999999990000,WEIR,2.444000000000000,GB109053027840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome (Brist) - Bradley Bk to conf Floating Hbr
363158.500000000000000,176770.899999999990000,WEIR,2.800000000000000,GB109053027840,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Frome (Brist) - Bradley Bk to conf Floating Hbr
358091.700000000010000,168730.899999999990000,WEIR,4.865000000000000,GB109053021970,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,The Malago - source to conf R Avon (Brist New Cut)
362174.700000000010000,172263.100000000010000,WEIR,5.208000000000000,GB109053021980,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Brislington Bk - source to conf R Avon (Brist)
397654.400000000020000,163217.200000000010000,WEIR,1.172000000000000,GB109053022220,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Summerham Bk - source to conf Poulshot Str
381407.000000000000000,168813.600000000010000,WEIR,1.135000000000000,GB109053027380,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,By Bk - conf Doncombe Bk to conf R Avon (Brist)
384253.700000000010000,173789.600000000010000,WEIR,1.646000000000000,GB109053027380,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,By Bk - conf Doncombe Bk to conf R Avon (Brist)
392198.799999999990000,173488.200000000010000,WEIR,0.185000000000000,GB109053027440,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) conf R Marden to conf Semington Bk
392002.099999999980000,168809.200000000010000,WEIR,3.251000000000000,GB109053027440,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,R Avon (Brist) conf R Marden to conf Semington Bk
383427.000000000000000,175697.000000000000000,WEIR,1.348000000000000,GB109053027460,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,Unnamed trib - source to conf By Bk
383598.799999999990000,178867.100000000010000,WEIR,1.998000000000000,GB109053027500,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,By Bk - source to conf Broadmead Bk
383648.599999999980000,177862.299999999990000,WEIR,1.805000000000000,GB109053027500,Severn,SW North Wessex,South West,Bristol Avon & North Somerset Streams,By Bk - source to conf Broadmead Bk
